	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
1472	佛塑科技	000973.XSHE	44.5	1.55%	25.52	1.86	801030	化工I	801036	塑料II	2.75	0.04	中证1000
1473	龙马环卫	603686.XSHG	44.35	-0.47%	18.75	1.83	801890	机械设备I	801074	专用设备II	2.75	-0.01	中证1000
1474	利尔化学	002258.XSHE	60.41	-0.95%	15.35	1.96	801030	化工I	801034	化学制品II	2.75	-0.03	中证1000
1475	康欣新材	600076.XSHG	43.54	0.48%	9.61	1.07	801140	轻工制造I	801141	包装印刷II	2.75	0.01	中证1000
1476	鹏辉能源	300438.XSHE	63.54	-0.26%	23.93	2.59	801080	电子I	801082	其他电子II	2.71	-0.01	中证1000
1477	东湖高新	600133.XSHG	38.29	0.0%	12.1	0.9	801720	建筑装饰I	801723	基础建设II	2.71	0.0	中证1000
1478	捷顺科技	002609.XSHE	52.86	0.99%	46.01	2.69	801750	计算机I	801222	计算机应用II	2.71	0.03	中证1000
1479	南威软件	603636.XSHG	54.2	0.49%	40.87	3.09	801750	计算机I	801222	计算机应用II	2.71	0.01	中证1000
1480	纽威股份	603699.XSHG	96.83	1.02%	21.86	3.82	801890	机械设备I	801072	通用机械II	2.71	0.03	中证1000
1481	宏达电子	300726.XSHE	98.14	1.36%	34.38	5.78	801080	电子I	801083	元件II	2.71	0.04	中证1000
1482	风范股份	601700.XSHG	57.91	0.99%	42.46	2.08	801730	电气设备I	801734	高低压设备II	2.71	0.03	中证1000
1483	北新路桥	002307.XSHE	50.66	-2.25%	85.96	2.75	801720	建筑装饰I	801723	基础建设II	2.71	-0.06	中证1000
1484	四川美丰	000731.XSHE	30.17	0.2%	26.71	1.07	801030	化工I	801034	化学制品II	2.71	0.01	中证1000
1485	百川能源	600681.XSHG	98.25	0.29%	10.41	2.19	801160	公用事业I	801163	燃气II	2.71	0.01	中证1000
1486	融捷股份	002192.XSHE	47.59	0.66%	-104.99	6.63	801890	机械设备I	801074	专用设备II	2.71	0.02	中证1000
1487	三力士	002224.XSHE	40.32	0.18%	44.73	1.85	801030	化工I	801037	橡胶II	2.71	0.0	中证1000
1488	江山股份	600389.XSHG	56.07	-0.11%	14.54	2.85	801030	化工I	801034	化学制品II	2.68	-0.0	中证1000
1489	罗莱生活	002293.XSHE	71.65	-0.23%	13.89	1.85	801130	纺织服装I	801132	服装家纺II	2.68	-0.01	中证1000
1490	潜能恒信	300191.XSHE	68.67	-1.2%	256.12	5.8	801020	采掘I	801024	采掘服务II	2.68	-0.03	中证1000
1491	泰豪科技	600590.XSHG	47.56	0.92%	19.46	1.14	801730	电气设备I	801732	电气自动化设备II	2.68	0.02	中证1000
1492	岳阳林纸	600963.XSHG	57.87	-0.48%	41.36	0.71	801140	轻工制造I	801143	造纸II	2.65	-0.01	中证1000
1493	华讯方舟	000687.XSHE	50.65	-0.9%	-7.51	5.9	801740	国防军工I	801742	航空装备II	2.65	-0.02	中证1000
1494	富安娜	002327.XSHE	57.19	-1.06%	11.47	1.76	801130	纺织服装I	801132	服装家纺II	2.65	-0.03	中证1000
1495	名家汇	300506.XSHE	52.34	-0.37%	16.17	2.46	801720	建筑装饰I	801722	装修装饰II	2.65	-0.01	中证1000
1496	天汽模	002510.XSHE	33.24	0.0%	16.61	1.24	801880	汽车I	801093	汽车零部件II	2.65	0.0	中证1000
1497	宏川智慧	002930.XSHE	48.67	-1.99%	33.99	2.67	801170	交通运输I	801178	物流II	2.65	-0.05	中证1000
1498	中化岩土	002542.XSHE	65.9	-0.54%	28.86	1.71	801720	建筑装饰I	801724	专业工程II	2.62	-0.01	中证1000
1499	海南瑞泽	002596.XSHE	58.91	0.0%	86.92	1.63	801710	建筑材料I	801713	其他建材II	2.62	0.0	中证1000
1500	中国应急	300527.XSHE	104.63	0.53%	57.17	5.04	801740	国防军工I	801743	地面兵装II	2.62	0.01	中证1000
1501	长鹰信质	002664.XSHE	52.8	-0.15%	18.87	2.24	801740	国防军工I	801742	航空装备II	2.62	-0.0	中证1000
1502	中通客车	000957.XSHE	35.93	1.85%	61.68	1.3	801880	汽车I	801094	汽车整车II	2.62	0.05	中证1000
1503	川能动力	000155.XSHE	49.91	2.88%	9.24	1.41	801160	公用事业I	801161	电力II	2.58	0.07	中证1000
1504	兔宝宝	002043.XSHE	52.92	-2.98%	16.55	3.16	801710	建筑材料I	801713	其他建材II	2.58	-0.08	中证1000
1505	理工环科	002322.XSHE	44.43	-0.09%	16.72	1.58	801730	电气设备I	801732	电气自动化设备II	2.58	-0.0	中证1000
1506	合兴包装	002228.XSHE	45.73	0.0%	18.66	1.59	801140	轻工制造I	801141	包装印刷II	2.58	0.0	中证1000
1507	重庆路桥	600106.XSHG	35.28	0.0%	14.7	0.96	801170	交通运输I	801175	高速公路II	2.58	0.0	中证1000
1508	天润曲轴	002283.XSHE	40.25	-0.28%	11.18	0.9	801880	汽车I	801093	汽车零部件II	2.58	-0.01	中证1000
1509	强力新材	300429.XSHE	70.07	1.8%	42.52	4.25	801030	化工I	801034	化学制品II	2.55	0.05	中证1000
1510	金洲管道	002443.XSHE	35.6	1.18%	14.69	1.53	801040	钢铁I	801041	钢铁II	2.55	0.03	中证1000
1511	得润电子	002055.XSHE	46.05	0.63%	20.79	1.68	801080	电子I	801085	电子制造II	2.55	0.02	中证1000
1512	埃斯顿	002747.XSHE	78.48	0.43%	89.32	5.01	801890	机械设备I	801072	通用机械II	2.55	0.01	中证1000
1513	捷捷微电	300623.XSHE	65.54	4.87%	38.82	4.51	801080	电子I	801081	半导体II	2.55	0.12	中证1000
1514	威创股份	002308.XSHE	39.33	-1.59%	38.69	1.08	801750	计算机I	801101	计算机设备II	2.55	-0.04	中证1000
1515	宜安科技	300328.XSHE	55.83	1.76%	101.26	4.41	801050	有色金属I	801055	工业金属II	2.55	0.04	中证1000
1516	艾华集团	603989.XSHG	73.55	2.22%	25.29	3.69	801080	电子I	801083	元件II	2.55	0.06	中证1000
1517	航天通信	600677.XSHG	37.99	-0.55%	-22.8	1.22	801740	国防军工I	801741	航天装备II	2.55	-0.01	中证1000
1518	海兰信	300065.XSHE	44.75	0.09%	39.94	2.52	801740	国防军工I	801744	船舶制造II	2.55	0.0	中证1000
1519	奥佳华	002614.XSHE	56.25	-0.69%	16.73	1.73	801110	家用电器I	801111	白色家电II	2.55	-0.02	中证1000
1520	金冠股份	300510.XSHE	56.59	-1.23%	53.32	1.36	801730	电气设备I	801734	高低压设备II	2.55	-0.03	中证1000
1521	派生科技	300176.XSHE	33.96	-2.66%	-12.5	3.1	801790	非银金融I	801191	多元金融II	2.55	-0.07	中证1000
1522	东睦股份	600114.XSHG	37.61	0.16%	23.31	1.55	801050	有色金属I	801051	金属非金属新材料II	2.52	0.0	中证1000
1523	钱江摩托	000913.XSHE	49.21	0.18%	17.01	1.76	801880	汽车I	801881	其他交运设备II	2.52	0.0	中证1000
1524	合纵科技	300477.XSHE	62.92	1.58%	362.84	3.18	801730	电气设备I	801734	高低压设备II	2.52	0.04	中证1000
1525	劲胜智能	300083.XSHE	41.64	1.39%	-1.46	1.57	801080	电子I	801085	电子制造II	2.52	0.04	中证1000
1526	新疆天业	600075.XSHG	48.14	0.0%	20.63	1.01	801030	化工I	801033	化学原料II	2.52	0.0	中证1000
1527	国祯环保	300388.XSHE	67.37	0.0%	22.02	2.04	801160	公用事业I	801164	水务II	2.48	0.0	中证1000
1528	证通电子	002197.XSHE	36.89	0.56%	-14.3	1.54	801750	计算机I	801101	计算机设备II	2.48	0.01	中证1000
1529	喜临门	603008.XSHG	60.04	2.13%	-19.35	2.32	801140	轻工制造I	801142	家用轻工II	2.48	0.05	中证1000
1530	苏美达	600710.XSHG	69.0	1.15%	13.34	1.48	801200	商业贸易I	801202	贸易II	2.48	0.03	中证1000
1531	四方股份	601126.XSHG	44.48	1.86%	23.3	1.16	801730	电气设备I	801732	电气自动化设备II	2.48	0.05	中证1000
1532	电子城	600658.XSHG	47.54	-0.23%	19.42	0.76	801180	房地产I	801182	园区开发II	2.48	-0.01	中证1000
1533	艾格拉斯	002619.XSHE	55.16	0.34%	9.84	0.83	801760	传媒I	801752	互联网传媒II	2.48	0.01	中证1000
1534	天房发展	600322.XSHG	32.84	0.34%	16.04	0.69	801180	房地产I	801181	房地产开发II	2.45	0.01	中证1000
1535	东方创业	600278.XSHG	55.41	2.51%	39.03	1.39	801200	商业贸易I	801202	贸易II	2.45	0.06	中证1000
1536	哈工智能	000584.XSHE	36.19	1.37%	51.65	2.08	801890	机械设备I	801074	专用设备II	2.45	0.03	中证1000
1537	光电股份	600184.XSHG	54.59	1.42%	91.99	2.32	801740	国防军工I	801743	地面兵装II	2.45	0.03	中证1000
1538	慈文传媒	002343.XSHE	37.28	2.08%	-2.98	2.38	801760	传媒I	801761	文化传媒II	2.45	0.05	中证1000
1539	奥士康	002913.XSHE	78.73	1.37%	30.28	3.35	801080	电子I	801083	元件II	2.45	0.03	中证1000
1540	金信诺	300252.XSHE	51.25	-0.45%	89.6	2.13	801770	通信I	801102	通信设备II	2.45	-0.01	中证1000
1541	中装建设	002822.XSHE	57.1	-3.2%	23.84	2.4	801720	建筑装饰I	801722	装修装饰II	2.45	-0.08	中证1000
1542	三川智慧	300066.XSHE	44.62	0.7%	33.4	2.63	801890	机械设备I	801073	仪器仪表II	2.45	0.02	中证1000
1543	登海种业	002041.XSHE	64.06	-2.41%	164.01	2.28	801010	农林牧渔I	801016	种植业II	2.45	-0.06	中证1000
1544	瑞斯康达	603803.XSHG	52.63	1.13%	36.53	2.08	801770	通信I	801102	通信设备II	2.45	0.03	中证1000
1545	天津磁卡	600800.XSHG	35.76	0.86%	56.51	29.04	801750	计算机I	801101	计算机设备II	2.45	0.02	中证1000
1546	交运股份	600676.XSHG	43.4	0.0%	20.02	0.75	801880	汽车I	801093	汽车零部件II	2.42	0.0	中证1000
1547	西藏城投	600773.XSHG	43.77	0.95%	41.57	1.3	801180	房地产I	801181	房地产开发II	2.42	0.02	中证1000
1548	拓尔思	300229.XSHE	54.88	1.68%	69.32	2.83	801750	计算机I	801222	计算机应用II	2.42	0.04	中证1000
1549	华软科技	002453.XSHE	31.42	0.73%	145.87	3.41	801030	化工I	801034	化学制品II	2.42	0.02	中证1000
1550	梦舟股份	600255.XSHG	26.9	0.66%	-1.97	1.25	801050	有色金属I	801055	工业金属II	2.42	0.02	中证1000
1551	航新科技	300424.XSHE	35.3	-0.47%	59.59	3.49	801740	国防军工I	801742	航空装备II	2.42	-0.01	中证1000
1552	旺能环境	002034.XSHE	59.57	-1.38%	15.12	1.49	801160	公用事业I	801162	环保工程及服务II	2.38	-0.03	中证1000
1553	宁夏建材	600449.XSHG	48.15	-0.49%	6.99	0.89	801710	建筑材料I	801711	水泥制造II	2.38	-0.01	中证1000
1554	双良节能	600481.XSHG	51.74	0.0%	22.57	2.35	801890	机械设备I	801072	通用机械II	2.38	0.0	中证1000
1555	同有科技	300302.XSHE	46.85	0.98%	-6099.37	4.02	801750	计算机I	801101	计算机设备II	2.38	0.02	中证1000
1556	苏垦农发	601952.XSHG	90.95	-2.08%	16.61	1.59	801010	农林牧渔I	801016	种植业II	2.38	-0.05	中证1000
1557	昂立教育	600661.XSHG	50.09	0.17%	-19.24	4.66	801760	传媒I	801761	文化传媒II	2.38	0.0	中证1000
1558	中国科传	601858.XSHG	86.01	-0.18%	18.67	2.34	801760	传媒I	801761	文化传媒II	2.38	-0.0	中证1000
1559	华英农业	002321.XSHE	28.0	-0.95%	26.89	1.06	801010	农林牧渔I	801017	畜禽养殖II	2.38	-0.02	中证1000
1560	拓斯达	300607.XSHE	59.0	0.28%	31.7	3.62	801890	机械设备I	801072	通用机械II	2.35	0.01	中证1000
1561	姚记科技	002605.XSHE	64.15	0.19%	20.21	4.46	801140	轻工制造I	801142	家用轻工II	2.35	0.0	中证1000
1562	广汇物流	600603.XSHG	60.73	-1.02%	10.62	1.01	801230	综合I	801231	综合II	2.35	-0.02	中证1000
1563	怡球资源	601388.XSHG	36.25	-0.56%	54.46	1.37	801050	有色金属I	801055	工业金属II	2.35	-0.01	中证1000
1564	好想你	002582.XSHE	40.48	0.0%	26.55	1.21	801120	食品饮料I	801124	食品加工II	2.35	0.0	中证1000
1565	奥特佳	002239.XSHE	55.43	0.0%	-15.29	1.06	801880	汽车I	801093	汽车零部件II	2.35	0.0	中证1000
1566	久其软件	002279.XSHE	40.11	1.08%	-4.0	4.19	801750	计算机I	801222	计算机应用II	2.35	0.03	中证1000
1567	安阳钢铁	600569.XSHG	69.8	0.41%	10.54	0.7	801040	钢铁I	801041	钢铁II	2.35	0.01	中证1000
1568	威华股份	002240.XSHE	38.6	0.14%	33.41	1.72	801140	轻工制造I	801142	家用轻工II	2.35	0.0	中证1000
1569	富春股份	300299.XSHE	33.27	0.43%	70.63	3.05	801760	传媒I	801752	互联网传媒II	2.35	0.01	中证1000
1570	银信科技	300231.XSHE	31.96	0.56%	25.01	2.61	801750	计算机I	801222	计算机应用II	2.35	0.01	中证1000
1571	上海能源	600508.XSHG	65.62	-0.77%	11.45	0.66	801020	采掘I	801021	煤炭开采II	2.35	-0.02	中证1000
1572	神马股份	600810.XSHG	42.37	1.8%	9.11	1.26	801030	化工I	801032	化学纤维II	2.32	0.04	中证1000
1573	航天长峰	600855.XSHG	41.67	0.17%	75.23	3.6	801750	计算机I	801101	计算机设备II	2.32	0.0	中证1000
1574	广东明珠	600382.XSHG	40.9	1.05%	9.7	0.71	801230	综合I	801231	综合II	2.32	0.02	中证1000
1575	世运电路	603920.XSHG	62.47	-0.07%	22.41	2.54	801080	电子I	801083	元件II	2.32	-0.0	中证1000
1576	巴安水务	300262.XSHE	32.35	1.05%	38.72	1.34	801160	公用事业I	801162	环保工程及服务II	2.32	0.02	中证1000
1577	众合科技	000925.XSHE	34.73	0.96%	49.64	1.46	801890	机械设备I	801076	运输设备II	2.32	0.02	中证1000
1578	兆新股份	002256.XSHE	46.5	2.92%	-14.66	2.44	801160	公用事业I	801161	电力II	2.32	0.07	中证1000
1579	贵航股份	600523.XSHG	52.36	-1.3%	59.51	2.27	801880	汽车I	801093	汽车零部件II	2.32	-0.03	中证1000
1580	华夏航空	002928.XSHE	62.18	0.78%	14.96	2.55	801170	交通运输I	801173	航空运输II	2.32	0.02	中证1000
1581	道氏技术	300409.XSHE	50.14	-1.62%	-1014.2	2.14	801030	化工I	801033	化学原料II	2.32	-0.04	中证1000
1582	金通灵	300091.XSHE	48.23	-1.01%	67.07	1.86	801890	机械设备I	801072	通用机械II	2.32	-0.02	中证1000
1583	科达利	002850.XSHE	75.89	-1.98%	41.01	3.16	801080	电子I	801085	电子制造II	2.32	-0.05	中证1000
1584	国恩股份	002768.XSHE	62.31	-0.04%	17.43	2.78	801030	化工I	801036	塑料II	2.32	-0.0	中证1000
1585	中嘉博创	000889.XSHE	57.01	-0.35%	28.17	1.55	801770	通信I	801223	通信运营II	2.28	-0.01	中证1000
1586	龙宇燃油	603003.XSHG	33.82	-0.25%	-254.89	0.87	801050	有色金属I	801055	工业金属II	2.28	-0.01	中证1000
1587	华统股份	002840.XSHE	46.96	-0.41%	33.3	3.29	801120	食品饮料I	801124	食品加工II	2.28	-0.01	中证1000
1588	宁波海运	600798.XSHG	41.02	0.0%	16.65	1.15	801170	交通运输I	801176	航运II	2.28	0.0	中证1000
1589	黄河旋风	600172.XSHG	40.49	0.72%	-14.42	0.9	801890	机械设备I	801072	通用机械II	2.28	0.02	中证1000
1590	长城军工	601606.XSHG	79.38	-2.06%	128.25	3.63	801740	国防军工I	801743	地面兵装II	2.28	-0.05	中证1000
1591	七匹狼	002029.XSHE	41.79	0.0%	12.68	0.71	801130	纺织服装I	801132	服装家纺II	2.28	0.0	中证1000
1592	天舟文化	300148.XSHE	33.21	-0.51%	-2.88	0.99	801760	传媒I	801752	互联网传媒II	2.28	-0.01	中证1000
1593	昊华能源	601101.XSHG	63.6	-0.19%	15.4	0.75	801020	采掘I	801021	煤炭开采II	2.28	-0.0	中证1000
1594	湖南盐业	600929.XSHG	58.55	-0.31%	38.36	2.39	801030	化工I	801033	化学原料II	2.28	-0.01	中证1000
1595	加加食品	002650.XSHE	41.7	1.4%	35.68	1.83	801120	食品饮料I	801124	食品加工II	2.28	0.03	中证1000
1596	杰克股份	603337.XSHG	84.28	0.32%	25.07	3.24	801890	机械设备I	801074	专用设备II	2.28	0.01	中证1000
1597	雅克科技	002409.XSHE	86.55	0.54%	38.42	2.0	801030	化工I	801034	化学制品II	2.28	0.01	中证1000
1598	北方国际	000065.XSHE	61.25	-0.62%	9.52	1.33	801720	建筑装饰I	801724	专业工程II	2.28	-0.01	中证1000
1599	川大智胜	002253.XSHE	30.21	0.6%	62.16	2.23	801750	计算机I	801222	计算机应用II	2.28	0.01	中证1000
1600	亚太科技	002540.XSHE	51.58	0.5%	16.33	1.15	801050	有色金属I	801055	工业金属II	2.28	0.01	中证1000
1601	欢瑞世纪	000892.XSHE	51.21	-1.51%	32.49	1.48	801760	传媒I	801761	文化传媒II	2.25	-0.03	中证1000
1602	阳煤化工	600691.XSHG	49.18	0.0%	-21.15	0.85	801030	化工I	801034	化学制品II	2.25	0.0	中证1000
1603	粤水电	002060.XSHE	34.99	0.34%	15.24	1.12	801720	建筑装饰I	801723	基础建设II	2.25	0.01	中证1000
1604	胜利股份	000407.XSHE	29.83	1.19%	23.32	1.24	801160	公用事业I	801163	燃气II	2.25	0.03	中证1000
1605	东尼电子	603595.XSHG	54.77	-5.01%	-33.75	5.4	801080	电子I	801082	其他电子II	2.25	-0.11	中证1000
1606	电科院	300215.XSHE	46.33	0.0%	30.27	2.26	801730	电气设备I	801734	高低压设备II	2.25	0.0	中证1000
1607	中原内配	002448.XSHE	30.55	0.4%	14.61	1.14	801880	汽车I	801093	汽车零部件II	2.25	0.01	中证1000
1608	中贝通信	603220.XSHG	66.61	4.39%	44.01	4.32	801770	通信I	801102	通信设备II	2.25	0.1	中证1000
1609	汇金股份	300368.XSHE	40.16	-1.18%	180.83	4.7	801750	计算机I	801101	计算机设备II	2.22	-0.03	中证1000
1610	中航电测	300114.XSHE	63.62	2.28%	30.36	4.02	801890	机械设备I	801073	仪器仪表II	2.22	0.05	中证1000
1611	汉王科技	002362.XSHE	33.46	1.98%	201.92	3.74	801750	计算机I	801222	计算机应用II	2.22	0.04	中证1000
1612	城市传媒	600229.XSHG	46.83	0.0%	11.22	1.75	801760	传媒I	801761	文化传媒II	2.22	0.0	中证1000
1613	沧州大化	600230.XSHG	38.22	-1.69%	327.51	1.08	801030	化工I	801034	化学制品II	2.22	-0.04	中证1000
1614	东珠生态	603359.XSHG	46.97	-0.14%	14.13	1.67	801720	建筑装饰I	801725	园林工程II	2.22	-0.0	中证1000
1615	新力金融	600318.XSHG	33.78	3.46%	62.96	2.64	801790	非银金融I	801191	多元金融II	2.22	0.08	中证1000
1616	旭升股份	603305.XSHG	121.38	-1.24%	60.74	8.41	801880	汽车I	801093	汽车零部件II	2.22	-0.03	中证1000
1617	青岛金王	002094.XSHE	29.92	-3.78%	12.42	0.94	801030	化工I	801034	化学制品II	2.18	-0.08	中证1000
1618	北京文化	000802.XSHE	58.13	1.63%	14.66	1.13	801760	传媒I	801761	文化传媒II	2.18	0.04	中证1000
1619	漫步者	002351.XSHE	91.05	-0.45%	114.29	4.98	801080	电子I	801085	电子制造II	2.18	-0.01	中证1000
1620	大连重工	002204.XSHE	59.68	0.0%	31.46	0.9	801890	机械设备I	801074	专用设备II	2.18	0.0	中证1000
1621	当代明诚	600136.XSHG	44.67	0.22%	6.38	1.1	801760	传媒I	801761	文化传媒II	2.18	0.0	中证1000
1622	中珠医疗	600568.XSHG	33.68	-0.59%	-1.73	0.84	801180	房地产I	801181	房地产开发II	2.18	-0.01	中证1000
1623	海峡股份	002320.XSHE	92.23	1.2%	52.89	2.49	801170	交通运输I	801176	航运II	2.18	0.03	中证1000
1624	文山电力	600995.XSHG	35.36	-0.94%	10.11	1.58	801160	公用事业I	801161	电力II	2.18	-0.02	中证1000
1625	西王食品	000639.XSHE	50.19	-0.43%	10.65	1.06	801120	食品饮料I	801124	食品加工II	2.18	-0.01	中证1000
1626	澳洋顺昌	002245.XSHE	35.52	0.0%	35.52	1.75	801170	交通运输I	801178	物流II	2.18	0.0	中证1000
1627	大禹节水	300021.XSHE	40.59	0.59%	32.0	2.8	801010	农林牧渔I	801013	农业综合II	2.18	0.01	中证1000
1628	世纪鼎利	300050.XSHE	29.42	-0.55%	56.84	1.02	801770	通信I	801102	通信设备II	2.18	-0.01	中证1000
1629	勘设股份	603458.XSHG	33.51	-0.22%	8.91	1.38	801720	建筑装饰I	801723	基础建设II	2.18	-0.0	中证1000
1630	鼎捷软件	300378.XSHE	36.17	0.97%	42.88	2.69	801750	计算机I	801222	计算机应用II	2.18	0.02	中证1000
1631	金诚信	603979.XSHG	49.59	-0.58%	16.53	1.18	801020	采掘I	801024	采掘服务II	2.15	-0.01	中证1000
1632	京汉股份	000615.XSHE	36.38	-0.85%	33.42	2.04	801180	房地产I	801181	房地产开发II	2.15	-0.02	中证1000
1633	隆华科技	300263.XSHE	40.07	1.15%	22.29	1.49	801160	公用事业I	801162	环保工程及服务II	2.15	0.02	中证1000
1634	设计总院	603357.XSHG	47.23	-0.86%	12.74	2.05	801720	建筑装饰I	801723	基础建设II	2.15	-0.02	中证1000
1635	方大集团	000055.XSHE	49.77	-0.67%	2.39	0.99	801720	建筑装饰I	801724	专业工程II	2.15	-0.01	中证1000
1636	珠江啤酒	002461.XSHE	157.37	-0.84%	31.23	1.86	801120	食品饮料I	801123	饮料制造II	2.15	-0.02	中证1000
1637	恒泰艾普	300157.XSHE	27.99	-0.51%	-50.22	0.78	801020	采掘I	801024	采掘服务II	2.15	-0.01	中证1000
1638	中原环保	000544.XSHE	57.9	-0.34%	14.46	1.0	801160	公用事业I	801164	水务II	2.15	-0.01	中证1000
1639	新开普	300248.XSHE	35.41	-0.54%	27.19	2.28	801750	计算机I	801222	计算机应用II	2.15	-0.01	中证1000
1640	金安国纪	002636.XSHE	57.22	1.68%	30.7	2.16	801080	电子I	801083	元件II	2.15	0.04	中证1000
1641	勤上股份	002638.XSHE	47.53	1.29%	-3.6	1.21	801760	传媒I	801761	文化传媒II	2.15	0.03	中证1000
1642	科陆电子	002121.XSHE	57.32	0.0%	-4.0	1.74	801730	电气设备I	801732	电气自动化设备II	2.12	0.0	中证1000
1643	利群股份	601366.XSHG	46.21	0.0%	38.41	1.0	801200	商业贸易I	801203	一般零售II	2.12	0.0	中证1000
1644	润建股份	002929.XSHE	59.65	0.07%	28.17	2.16	801770	通信I	801102	通信设备II	2.12	0.0	中证1000
1645	易尚展示	002751.XSHE	34.41	-2.45%	57.32	3.29	801140	轻工制造I	801144	其他轻工制造II	2.12	-0.05	中证1000
1646	四川成渝	601107.XSHG	118.35	1.57%	11.22	0.77	801170	交通运输I	801175	高速公路II	2.12	0.03	中证1000
1647	云图控股	002539.XSHE	46.87	-0.43%	21.5	1.47	801030	化工I	801034	化学制品II	2.12	-0.01	中证1000
1648	佳讯飞鸿	300213.XSHE	36.59	0.65%	24.58	1.8	801770	通信I	801102	通信设备II	2.12	0.01	中证1000
1649	山东海化	000822.XSHE	40.28	0.67%	11.25	1.17	801030	化工I	801033	化学原料II	2.12	0.01	中证1000
1650	湖北广电	000665.XSHE	47.99	0.81%	37.67	0.74	801760	传媒I	801761	文化传媒II	2.12	0.02	中证1000
1651	天泽信息	300209.XSHE	54.04	0.63%	26.25	1.32	801750	计算机I	801222	计算机应用II	2.12	0.01	中证1000
1652	美晨生态	300237.XSHE	36.47	0.0%	31.83	1.01	801720	建筑装饰I	801725	园林工程II	2.12	0.0	中证1000
1653	北纬科技	002148.XSHE	28.46	0.0%	254.95	2.48	801760	传媒I	801752	互联网传媒II	2.09	0.0	中证1000
1654	保变电气	600550.XSHG	54.51	0.34%	-7.9	7.7	801730	电气设备I	801734	高低压设备II	2.09	0.01	中证1000
1655	华金资本	000532.XSHE	39.61	0.35%	67.04	4.93	801080	电子I	801083	元件II	2.09	0.01	中证1000
1656	兴民智通	002355.XSHE	34.94	-1.57%	-11.6	1.24	801880	汽车I	801093	汽车零部件II	2.09	-0.03	中证1000
1657	青山纸业	600103.XSHG	46.12	0.5%	48.0	1.29	801140	轻工制造I	801143	造纸II	2.09	0.01	中证1000
1658	八一钢铁	600581.XSHG	51.2	-0.6%	14.09	1.2	801040	钢铁I	801041	钢铁II	2.09	-0.01	中证1000
1659	正海磁材	300224.XSHE	60.78	-0.54%	-110.29	2.29	801050	有色金属I	801051	金属非金属新材料II	2.09	-0.01	中证1000
1660	蒙娜丽莎	002918.XSHE	71.99	-1.32%	18.07	2.59	801710	建筑材料I	801713	其他建材II	2.05	-0.03	中证1000
1661	鸿利智汇	300219.XSHE	43.17	-0.49%	-4.98	2.28	801080	电子I	801084	光学光电子II	2.05	-0.01	中证1000
1662	龙头股份	600630.XSHG	28.89	0.0%	296.96	1.58	801130	纺织服装I	801132	服装家纺II	2.05	0.0	中证1000
1663	建新股份	300107.XSHE	39.01	-1.25%	8.78	2.28	801030	化工I	801034	化学制品II	2.05	-0.03	中证1000
1664	恒信东方	300081.XSHE	48.1	2.13%	48.2	1.81	801770	通信I	801102	通信设备II	2.05	0.04	中证1000
1665	中石科技	300684.XSHE	63.39	-0.95%	58.03	8.65	801030	化工I	801034	化学制品II	2.05	-0.02	中证1000
1666	惠博普	002554.XSHE	32.02	1.01%	-6.71	1.84	801020	采掘I	801024	采掘服务II	2.05	0.02	中证1000
1667	华西能源	002630.XSHE	27.63	-0.85%	-12.84	0.87	801730	电气设备I	801733	电源设备II	2.05	-0.02	中证1000
1668	杭叉集团	603298.XSHG	78.22	-0.63%	13.15	1.89	801890	机械设备I	801074	专用设备II	2.05	-0.01	中证1000
1669	中钨高新	000657.XSHE	55.1	-0.16%	40.33	1.67	801050	有色金属I	801054	稀有金属II	2.05	-0.0	中证1000
1670	红阳能源	600758.XSHG	54.2	-0.97%	45.48	0.98	801020	采掘I	801021	煤炭开采II	2.02	-0.02	中证1000
1671	万兴科技	300624.XSHE	50.32	0.03%	49.84	7.0	801750	计算机I	801222	计算机应用II	2.02	0.0	中证1000
1672	禾望电气	603063.XSHG	35.2	0.49%	53.39	1.41	801730	电气设备I	801732	电气自动化设备II	2.02	0.01	中证1000
1673	科华恒盛	002335.XSHE	41.05	1.61%	42.26	1.3	801730	电气设备I	801733	电源设备II	2.02	0.03	中证1000
1674	宁波建工	601789.XSHG	35.14	0.0%	15.67	1.25	801720	建筑装饰I	801721	房屋建设II	1.99	0.0	中证1000
1675	广东甘化	000576.XSHE	31.89	3.75%	14.38	2.87	801010	农林牧渔I	801012	农产品加工II	1.99	0.07	中证1000
1676	鲍斯股份	300441.XSHE	55.36	1.09%	62.47	3.43	801890	机械设备I	801072	通用机械II	1.99	0.02	中证1000
1677	鄂尔多斯	600295.XSHG	121.09	0.12%	8.85	0.99	801020	采掘I	801022	其他采掘II	1.99	0.0	中证1000
1678	瑞茂通	600180.XSHG	67.7	-0.75%	14.72	1.12	801170	交通运输I	801178	物流II	1.99	-0.01	中证1000
1679	凌钢股份	600231.XSHG	75.1	0.37%	21.94	0.97	801040	钢铁I	801041	钢铁II	1.99	0.01	中证1000
1680	吉华集团	603980.XSHG	52.99	-2.95%	9.41	1.17	801030	化工I	801034	化学制品II	1.99	-0.06	中证1000
1681	实达集团	600734.XSHG	43.01	-2.12%	-6.41	1.85	801770	通信I	801102	通信设备II	1.99	-0.04	中证1000
1682	红太阳	000525.XSHE	47.45	0.25%	12.91	0.98	801030	化工I	801034	化学制品II	1.95	0.0	中证1000
