	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
1398	生意宝	002095.XSHE	54.6633	0.18%	160.53	6.29	801760	传媒I	801752	互联网传媒II	4.22	0.01	中证1000
1399	锌业股份	000751.XSHE	42.4371	0.0%	31.75	1.66	801050	有色金属I	801055	工业金属II	4.18	0.0	中证1000
1400	国城矿业	000688.XSHE	129.6521	-1.14%	44.82	5.94	801050	有色金属I	801055	工业金属II	4.18	-0.05	中证1000
1401	振芯科技	300101.XSHE	46.0076	-0.24%	-2087.56	4.96	801740	国防军工I	801741	航天装备II	4.18	-0.01	中证1000
1402	凯撒文化	002425.XSHE	43.8608	0.93%	14.85	1.08	801760	传媒I	801752	互联网传媒II	4.18	0.04	中证1000
1403	维维股份	600300.XSHG	46.9832	-0.71%	79.2	1.76	801120	食品饮料I	801123	饮料制造II	4.18	-0.03	中证1000
1404	中国出版	601949.XSHG	105.1582	-1.04%	14.51	1.66	801760	传媒I	801761	文化传媒II	4.13	-0.04	中证1000
1405	宝通科技	300031.XSHE	46.5409	-2.05%	16.45	1.83	801760	传媒I	801752	互联网传媒II	4.13	-0.08	中证1000
1406	浙江美大	002677.XSHE	85.0204	-0.76%	19.56	6.28	801110	家用电器I	801111	白色家电II	4.13	-0.03	中证1000
1407	汉威科技	300007.XSHE	41.1111	-0.64%	44.65	2.62	801890	机械设备I	801073	仪器仪表II	4.13	-0.03	中证1000
1408	露笑科技	002617.XSHE	86.2592	-0.7%	-9.79	2.81	801730	电气设备I	801733	电源设备II	4.09	-0.03	中证1000
1409	景兴纸业	002067.XSHE	34.0028	-0.65%	26.41	0.78	801140	轻工制造I	801143	造纸II	4.09	-0.03	中证1000
1410	沧州明珠	002108.XSHE	51.1871	-2.49%	32.43	1.57	801030	化工I	801036	塑料II	4.09	-0.1	中证1000
1411	新天然气	603393.XSHG	60.1216	1.83%	12.53	2.52	801160	公用事业I	801163	燃气II	4.09	0.07	中证1000
1412	云内动力	000903.XSHE	48.4817	3.66%	26.49	0.88	801880	汽车I	801093	汽车零部件II	4.09	0.15	中证1000
1413	陕天然气	002267.XSHE	79.0686	0.28%	26.86	1.36	801160	公用事业I	801163	燃气II	4.09	0.01	中证1000
1414	航发科技	600391.XSHG	44.8316	-1.03%	-18.22	3.15	801740	国防军工I	801742	航空装备II	4.09	-0.04	中证1000
1415	东方精工	002611.XSHE	78.878	0.0%	-2.06	1.8	801880	汽车I	801093	汽车零部件II	4.09	0.0	中证1000
1416	天沃科技	002564.XSHE	39.035	0.45%	134.71	1.05	801890	机械设备I	801074	专用设备II	4.04	0.02	中证1000
1417	东南网架	002135.XSHE	53.8924	0.19%	21.07	1.27	801720	建筑装饰I	801724	专业工程II	4.04	0.01	中证1000
1418	红豆股份	600400.XSHG	82.3308	0.0%	46.33	1.99	801130	纺织服装I	801132	服装家纺II	4.04	0.0	中证1000
1419	东方铁塔	002545.XSHE	84.3474	0.29%	17.37	1.1	801030	化工I	801034	化学制品II	4.0	0.01	中证1000
1420	数据港	603881.XSHG	76.127	-0.55%	54.18	7.04	801750	计算机I	801222	计算机应用II	4.0	-0.02	中证1000
1421	开滦股份	600997.XSHG	81.7717	-0.19%	5.91	0.73	801020	采掘I	801021	煤炭开采II	4.0	-0.01	中证1000
1422	飞天诚信	300386.XSHE	55.558	-0.83%	64.83	3.15	801750	计算机I	801101	计算机设备II	4.0	-0.03	中证1000
1423	四川九洲	000801.XSHE	55.027	-0.74%	92.02	2.31	801110	家用电器I	801112	视听器材II	4.0	-0.03	中证1000
1424	云南城投	600239.XSHG	46.8861	-1.71%	-5.87	1.2	801180	房地产I	801181	房地产开发II	4.0	-0.07	中证1000
1425	易联众	300096.XSHE	40.248000000000005	0.21%	122.02	5.41	801750	计算机I	801222	计算机应用II	3.95	0.01	中证1000
1426	华致酒行	300755.XSHE	98.7395	-3.21%	31.12	3.98	801200	商业贸易I	801204	专业零售II	3.95	-0.13	中证1000
1427	诺普信	002215.XSHE	53.5649	-0.68%	18.11	2.34	801030	化工I	801034	化学制品II	3.95	-0.03	中证1000
1428	恒华科技	300365.XSHE	77.608	2.65%	26.65	4.0	801750	计算机I	801222	计算机应用II	3.95	0.1	中证1000
1429	汇鸿集团	600981.XSHG	79.3821	0.28%	19.17	1.54	801200	商业贸易I	801202	贸易II	3.95	0.01	中证1000
1430	航民股份	600987.XSHG	64.8491	-0.67%	9.16	1.41	801130	纺织服装I	801131	纺织制造II	3.95	-0.03	中证1000
1431	思维列控	603508.XSHG	100.8163	-0.12%	12.66	2.34	801750	计算机I	801222	计算机应用II	3.95	-0.0	中证1000
1432	任子行	300311.XSHE	58.003	3.05%	70.88	3.89	801750	计算机I	801222	计算机应用II	3.95	0.12	中证1000
1433	浙江交科	002061.XSHE	76.8982	0.0%	10.89	1.04	801720	建筑装饰I	801723	基础建设II	3.95	0.0	中证1000
1434	煌上煌	002695.XSHE	79.0895	-0.46%	36.67	3.8	801120	食品饮料I	801124	食品加工II	3.95	-0.02	中证1000
1435	创意信息	300366.XSHE	50.0874	0.1%	-13.27	2.05	801750	计算机I	801222	计算机应用II	3.95	0.0	中证1000
1436	亚星锚链	601890.XSHG	52.2873	0.0%	86.69	1.76	801740	国防军工I	801744	船舶制造II	3.91	0.0	中证1000
1437	乾照光电	300102.XSHE	28.2084	3.06%	-127.49	1.0	801080	电子I	801084	光学光电子II	3.91	0.12	中证1000
1438	三江购物	601116.XSHG	71.8554	0.08%	42.69	2.29	801200	商业贸易I	801203	一般零售II	3.91	0.0	中证1000
1439	申达股份	600626.XSHG	47.8135	0.18%	12.03	1.3	801880	汽车I	801093	汽车零部件II	3.91	0.01	中证1000
1440	飞凯材料	300398.XSHE	66.8276	0.23%	31.2	2.87	801030	化工I	801034	化学制品II	3.91	0.01	中证1000
1441	富奥股份	000030.XSHE	83.6475	-0.43%	9.99	1.31	801880	汽车I	801093	汽车零部件II	3.91	-0.02	中证1000
1442	东软载波	300183.XSHE	59.5239	0.55%	34.36	2.1	801770	通信I	801102	通信设备II	3.91	0.02	中证1000
1443	高伟达	300465.XSHE	39.228	0.57%	28.75	3.18	801750	计算机I	801222	计算机应用II	3.91	0.02	中证1000
1444	双星新材	002585.XSHE	50.7606	0.23%	26.32	0.67	801140	轻工制造I	801141	包装印刷II	3.86	0.01	中证1000
1445	凯盛科技	600552.XSHG	40.0275	2.67%	85.42	1.61	801080	电子I	801084	光学光电子II	3.86	0.1	中证1000
1446	苏州固锝	002079.XSHE	56.2722	-0.39%	51.36	3.35	801080	电子I	801081	半导体II	3.86	-0.02	中证1000
1447	应流股份	603308.XSHG	56.262	-0.26%	51.19	1.58	801890	机械设备I	801072	通用机械II	3.86	-0.01	中证1000
1448	平治信息	300571.XSHE	60.5047	-5.81%	24.46	7.3	801770	通信I	801102	通信设备II	3.86	-0.22	中证1000
1449	浙江众成	002522.XSHE	50.3613	-0.72%	77.2	2.75	801140	轻工制造I	801141	包装印刷II	3.86	-0.03	中证1000
1450	云天化	600096.XSHG	71.6693	-0.6%	41.12	1.49	801030	化工I	801034	化学制品II	3.86	-0.02	中证1000
1451	锦富技术	300128.XSHE	39.8258	-0.55%	-5.01	3.31	801080	电子I	801084	光学光电子II	3.82	-0.02	中证1000
1452	三角轮胎	601163.XSHG	111.36	0.07%	14.44	1.13	801030	化工I	801037	橡胶II	3.82	0.0	中证1000
1453	纳川股份	300198.XSHE	43.7377	0.24%	-110.99	2.87	801710	建筑材料I	801713	其他建材II	3.82	0.01	中证1000
1454	江海股份	002484.XSHE	55.2675	1.77%	23.51	1.64	801080	电子I	801083	元件II	3.82	0.07	中证1000
1455	科顺股份	300737.XSHE	68.3689	-4.36%	23.34	2.2	801710	建筑材料I	801713	其他建材II	3.82	-0.17	中证1000
1456	康尼机电	603111.XSHG	49.3658	-0.8%	-2.05	2.58	801890	机械设备I	801076	运输设备II	3.82	-0.03	中证1000
1457	江南化工	002226.XSHE	63.5732	-0.2%	17.28	1.07	801030	化工I	801034	化学制品II	3.82	-0.01	中证1000
1458	四川双马	000935.XSHE	114.7451	-1.86%	15.13	2.84	801710	建筑材料I	801711	水泥制造II	3.82	-0.07	中证1000
1459	强生控股	600662.XSHG	46.8746	0.22%	26.45	1.39	801170	交通运输I	801172	公交II	3.77	0.01	中证1000
1460	中钢国际	000928.XSHE	58.0578	-1.08%	12.57	1.24	801720	建筑装饰I	801724	专业工程II	3.77	-0.04	中证1000
1461	金一文化	002721.XSHE	43.9062	-3.61%	1517.93	0.94	801140	轻工制造I	801142	家用轻工II	3.77	-0.14	中证1000
1462	龙大肉食	002726.XSHE	69.4424	-2.97%	34.13	3.12	801120	食品饮料I	801124	食品加工II	3.77	-0.11	中证1000
1463	英洛华	000795.XSHE	64.8467	-2.1%	46.71	2.91	801050	有色金属I	801051	金属非金属新材料II	3.77	-0.08	中证1000
1464	伟星股份	002003.XSHE	45.7844	-0.66%	15.9	1.9	801130	纺织服装I	801131	纺织制造II	3.77	-0.02	中证1000
1465	冰轮环境	000811.XSHE	49.2999	0.0%	12.91	1.41	801890	机械设备I	801072	通用机械II	3.77	0.0	中证1000
1466	三爱富	600636.XSHG	41.0288	2.29%	348.99	1.4	801760	传媒I	801761	文化传媒II	3.77	0.09	中证1000
1467	金财互联	002530.XSHE	78.699	-1.49%	26.57	1.81	801750	计算机I	801222	计算机应用II	3.77	-0.06	中证1000
1468	宜通世纪	300310.XSHE	44.0829	0.8%	-3.22	2.77	801770	通信I	801102	通信设备II	3.77	0.03	中证1000
1469	天喻信息	300205.XSHE	44.4678	-0.48%	21.63	3.13	801770	通信I	801102	通信设备II	3.77	-0.02	中证1000
1470	友阿股份	002277.XSHE	43.777	-0.64%	15.49	0.64	801200	商业贸易I	801203	一般零售II	3.77	-0.02	中证1000
1471	佛塑科技	000973.XSHE	43.8243	-1.1%	25.13	1.83	801030	化工I	801036	塑料II	3.73	-0.04	中证1000
1472	利尔化学	002258.XSHE	60.985	-0.95%	15.5	1.98	801030	化工I	801034	化学制品II	3.73	-0.04	中证1000
1473	龙马环卫	603686.XSHG	44.5583	-0.09%	18.84	1.83	801890	机械设备I	801074	专用设备II	3.73	-0.0	中证1000
1474	力源信息	300184.XSHE	83.178	0.85%	28.78	1.75	801080	电子I	801082	其他电子II	3.73	0.03	中证1000
1475	康欣新材	600076.XSHG	43.3357	0.24%	9.57	1.06	801140	轻工制造I	801141	包装印刷II	3.73	0.01	中证1000
1476	鹏辉能源	300438.XSHE	63.708999999999996	-1.68%	23.99	2.6	801080	电子I	801082	其他电子II	3.68	-0.06	中证1000
1477	宏达电子	300726.XSHE	96.8242	1.32%	33.92	5.7	801080	电子I	801083	元件II	3.68	0.05	中证1000
1478	纽威股份	603699.XSHG	95.85	1.02%	21.64	3.78	801890	机械设备I	801072	通用机械II	3.68	0.04	中证1000
1479	四川美丰	000731.XSHE	30.1066	-0.59%	26.66	1.07	801030	化工I	801034	化学制品II	3.68	-0.02	中证1000
1480	三力士	002224.XSHE	40.2508	-0.18%	44.65	1.85	801030	化工I	801037	橡胶II	3.68	-0.01	中证1000
1481	风范股份	601700.XSHG	57.3415	0.4%	42.04	2.06	801730	电气设备I	801734	高低压设备II	3.68	0.01	中证1000
1482	北新路桥	002307.XSHE	51.8265	-2.25%	87.94	2.81	801720	建筑装饰I	801723	基础建设II	3.68	-0.08	中证1000
1483	百川能源	600681.XSHG	97.9621	0.44%	10.38	2.19	801160	公用事业I	801163	燃气II	3.68	0.02	中证1000
1484	南威软件	603636.XSHG	53.9325	0.0%	40.67	3.08	801750	计算机I	801222	计算机应用II	3.68	0.0	中证1000
1485	融捷股份	002192.XSHE	47.2832	-2.53%	-104.3	6.59	801890	机械设备I	801074	专用设备II	3.68	-0.09	中证1000
1486	捷顺科技	002609.XSHE	52.3419	0.99%	45.56	2.66	801750	计算机I	801222	计算机应用II	3.68	0.04	中证1000
1487	东湖高新	600133.XSHG	38.2932	-0.39%	12.1	0.9	801720	建筑装饰I	801723	基础建设II	3.68	-0.01	中证1000
1488	江山股份	600389.XSHG	56.133	-0.05%	14.56	2.85	801030	化工I	801034	化学制品II	3.64	-0.0	中证1000
1489	潜能恒信	300191.XSHE	69.50399999999999	-1.38%	259.22	5.87	801020	采掘I	801024	采掘服务II	3.64	-0.05	中证1000
1490	泰豪科技	600590.XSHG	47.1267	0.37%	19.28	1.13	801730	电气设备I	801732	电气自动化设备II	3.64	0.01	中证1000
1491	罗莱生活	002293.XSHE	71.8126	-0.58%	13.93	1.85	801130	纺织服装I	801132	服装家纺II	3.64	-0.02	中证1000
1492	天汽模	002510.XSHE	33.2427	-0.55%	16.61	1.24	801880	汽车I	801093	汽车零部件II	3.59	-0.02	中证1000
1493	岳阳林纸	600963.XSHG	58.1457	-0.72%	41.56	0.72	801140	轻工制造I	801143	造纸II	3.59	-0.03	中证1000
1494	名家汇	300506.XSHE	52.5347	-1.12%	16.23	2.47	801720	建筑装饰I	801722	装修装饰II	3.59	-0.04	中证1000
1495	宏川智慧	002930.XSHE	49.6617	-2.34%	34.68	2.73	801170	交通运输I	801178	物流II	3.59	-0.08	中证1000
1496	富安娜	002327.XSHE	57.8007	-1.21%	11.59	1.78	801130	纺织服装I	801132	服装家纺II	3.59	-0.04	中证1000
1497	华讯方舟	000687.XSHE	51.1055	-1.05%	-7.58	5.95	801740	国防军工I	801742	航空装备II	3.59	-0.04	中证1000
1498	中通客车	000957.XSHE	35.2778	-0.34%	60.56	1.28	801880	汽车I	801094	汽车整车II	3.55	-0.01	中证1000
1499	中国应急	300527.XSHE	104.0827	0.18%	56.87	5.02	801740	国防军工I	801743	地面兵装II	3.55	0.01	中证1000
1500	中化岩土	002542.XSHE	66.2636	-0.82%	29.02	1.72	801720	建筑装饰I	801724	专业工程II	3.55	-0.03	中证1000
1501	海南瑞泽	002596.XSHE	58.9139	0.39%	86.92	1.63	801710	建筑材料I	801713	其他建材II	3.55	0.01	中证1000
1502	长鹰信质	002664.XSHE	52.8826	-0.45%	18.9	2.25	801740	国防军工I	801742	航空装备II	3.55	-0.02	中证1000
1503	天润曲轴	002283.XSHE	40.3664	-0.84%	11.21	0.9	801880	汽车I	801093	汽车零部件II	3.5	-0.03	中证1000
1504	理工环科	002322.XSHE	44.4658	-0.62%	16.73	1.58	801730	电气设备I	801732	电气自动化设备II	3.5	-0.02	中证1000
1505	兔宝宝	002043.XSHE	54.5428	-2.41%	17.06	3.26	801710	建筑材料I	801713	其他建材II	3.5	-0.08	中证1000
1506	合兴包装	002228.XSHE	45.7281	-0.26%	18.66	1.59	801140	轻工制造I	801141	包装印刷II	3.5	-0.01	中证1000
1507	重庆路桥	600106.XSHG	35.2796	-0.34%	14.7	0.96	801170	交通运输I	801175	高速公路II	3.5	-0.01	中证1000
1508	川能动力	000155.XSHE	48.513999999999996	2.09%	8.98	1.37	801160	公用事业I	801161	电力II	3.5	0.07	中证1000
1509	金冠股份	300510.XSHE	57.2992	-1.54%	53.99	1.38	801730	电气设备I	801734	高低压设备II	3.46	-0.05	中证1000
1510	得润电子	002055.XSHE	45.7628	0.52%	20.66	1.67	801080	电子I	801085	电子制造II	3.46	0.02	中证1000
1511	埃斯顿	002747.XSHE	78.1496	-0.11%	88.94	4.99	801890	机械设备I	801072	通用机械II	3.46	-0.0	中证1000
1512	奥佳华	002614.XSHE	56.638999999999996	-0.69%	16.85	1.74	801110	家用电器I	801111	白色家电II	3.46	-0.02	中证1000
1513	航天通信	600677.XSHG	38.1952	-1.23%	-22.93	1.22	801740	国防军工I	801741	航天装备II	3.46	-0.04	中证1000
1514	宜安科技	300328.XSHE	54.8657	0.17%	99.5	4.34	801050	有色金属I	801055	工业金属II	3.46	0.01	中证1000
1515	艾华集团	603989.XSHG	71.9554	1.41%	24.74	3.61	801080	电子I	801083	元件II	3.46	0.05	中证1000
1516	强力新材	300429.XSHE	68.8379	1.27%	41.77	4.17	801030	化工I	801034	化学制品II	3.46	0.04	中证1000
1517	捷捷微电	300623.XSHE	62.4906	4.83%	37.01	4.3	801080	电子I	801081	半导体II	3.46	0.17	中证1000
1518	金洲管道	002443.XSHE	35.1882	-1.33%	14.52	1.51	801040	钢铁I	801041	钢铁II	3.46	-0.05	中证1000
1519	海兰信	300065.XSHE	44.7149	0.0%	39.9	2.52	801740	国防军工I	801744	船舶制造II	3.46	0.0	中证1000
1520	威创股份	002308.XSHE	39.9641	-0.45%	39.32	1.1	801750	计算机I	801101	计算机设备II	3.46	-0.02	中证1000
1521	派生科技	300176.XSHE	34.894	-1.55%	-12.84	3.19	801790	非银金融I	801191	多元金融II	3.46	-0.05	中证1000
1522	新疆天业	600075.XSHG	48.1399	-0.81%	20.63	1.01	801030	化工I	801033	化学原料II	3.41	-0.03	中证1000
1523	东睦股份	600114.XSHG	37.5442	0.33%	23.27	1.54	801050	有色金属I	801051	金属非金属新材料II	3.41	0.01	中证1000
1524	劲胜智能	300083.XSHE	41.0679	0.35%	-1.44	1.55	801080	电子I	801085	电子制造II	3.41	0.01	中证1000
1525	合纵科技	300477.XSHE	61.9455	0.53%	357.2	3.13	801730	电气设备I	801734	高低压设备II	3.41	0.02	中证1000
1526	钱江摩托	000913.XSHE	49.1179	0.28%	16.98	1.76	801880	汽车I	801881	其他交运设备II	3.41	0.01	中证1000
1527	电子城	600658.XSHG	47.6517	0.0%	19.46	0.76	801180	房地产I	801182	园区开发II	3.37	0.0	中证1000
1528	四方股份	601126.XSHG	43.6673	2.05%	22.88	1.13	801730	电气设备I	801732	电气自动化设备II	3.37	0.07	中证1000
1529	证通电子	002197.XSHE	36.6792	0.28%	-14.22	1.53	801750	计算机I	801101	计算机设备II	3.37	0.01	中证1000
1530	艾格拉斯	002619.XSHE	54.9779	-0.34%	9.8	0.82	801760	传媒I	801752	互联网传媒II	3.37	-0.01	中证1000
1531	苏美达	600710.XSHG	68.2123	0.38%	13.19	1.46	801200	商业贸易I	801202	贸易II	3.37	0.01	中证1000
1532	国祯环保	300388.XSHE	67.3666	-0.5%	22.02	2.04	801160	公用事业I	801164	水务II	3.37	-0.02	中证1000
1533	喜临门	603008.XSHG	58.788000000000004	1.13%	-18.95	2.28	801140	轻工制造I	801142	家用轻工II	3.37	0.04	中证1000
1534	哈工智能	000584.XSHE	35.6955	0.34%	50.94	2.05	801890	机械设备I	801074	专用设备II	3.32	0.01	中证1000
1535	天房发展	600322.XSHG	32.7287	0.0%	15.99	0.69	801180	房地产I	801181	房地产开发II	3.32	0.0	中证1000
1536	光电股份	600184.XSHG	53.8269	0.66%	90.7	2.29	801740	国防军工I	801743	地面兵装II	3.32	0.02	中证1000
1537	慈文传媒	002343.XSHE	36.5236	1.69%	-2.92	2.33	801760	传媒I	801761	文化传媒II	3.32	0.06	中证1000
1538	金信诺	300252.XSHE	51.4823	-0.67%	90.0	2.14	801770	通信I	801102	通信设备II	3.32	-0.02	中证1000
1539	天津磁卡	600800.XSHG	35.4537	0.69%	56.03	28.79	801750	计算机I	801101	计算机设备II	3.32	0.02	中证1000
1540	瑞斯康达	603803.XSHG	52.0425	0.32%	36.12	2.05	801770	通信I	801102	通信设备II	3.32	0.01	中证1000
1541	三川智慧	300066.XSHE	44.3054	0.0%	33.16	2.61	801890	机械设备I	801073	仪器仪表II	3.32	0.0	中证1000
1542	登海种业	002041.XSHE	65.648	-1.88%	168.07	2.34	801010	农林牧渔I	801016	种植业II	3.32	-0.06	中证1000
1543	东方创业	600278.XSHG	54.052	0.0%	38.08	1.36	801200	商业贸易I	801202	贸易II	3.32	0.0	中证1000
1544	中装建设	002822.XSHE	58.9946	-0.46%	24.63	2.48	801720	建筑装饰I	801722	装修装饰II	3.32	-0.02	中证1000
1545	奥士康	002913.XSHE	77.6597	1.22%	29.87	3.31	801080	电子I	801083	元件II	3.32	0.04	中证1000
1546	航新科技	300424.XSHE	35.4649	-1.35%	59.88	3.51	801740	国防军工I	801742	航空装备II	3.28	-0.04	中证1000
1547	华软科技	002453.XSHE	31.193	1.1%	144.81	3.38	801030	化工I	801034	化学制品II	3.28	0.04	中证1000
1548	交运股份	600676.XSHG	43.4024	-0.24%	20.02	0.75	801880	汽车I	801093	汽车零部件II	3.28	-0.01	中证1000
1549	梦舟股份	600255.XSHG	26.7209	0.0%	-1.96	1.24	801050	有色金属I	801055	工业金属II	3.28	0.0	中证1000
1550	拓尔思	300229.XSHE	53.9675	0.53%	68.17	2.78	801750	计算机I	801222	计算机应用II	3.28	0.02	中证1000
1551	西藏城投	600773.XSHG	43.3601	0.0%	41.18	1.29	801180	房地产I	801181	房地产开发II	3.28	0.0	中证1000
1552	江苏国信	002608.XSHE	269.7549	-0.14%	9.17	1.02	801160	公用事业I	801161	电力II	3.27	-0.0	基本面120
1553	中国科传	601858.XSHG	86.1645	-0.46%	18.7	2.35	801760	传媒I	801761	文化传媒II	3.23	-0.01	中证1000
1554	同有科技	300302.XSHE	46.3932	-0.1%	-6039.98	3.99	801750	计算机I	801101	计算机设备II	3.23	-0.0	中证1000
1555	昂立教育	600661.XSHG	50.0028	-0.06%	-19.21	4.66	801760	传媒I	801761	文化传媒II	3.23	-0.0	中证1000
1556	华英农业	002321.XSHE	28.264	-1.13%	27.15	1.07	801010	农林牧渔I	801017	畜禽养殖II	3.23	-0.04	中证1000
1557	旺能环境	002034.XSHE	60.4019	-1.86%	15.33	1.51	801160	公用事业I	801162	环保工程及服务II	3.23	-0.06	中证1000
1558	宁夏建材	600449.XSHG	48.3919	-0.79%	7.02	0.89	801710	建筑材料I	801711	水泥制造II	3.23	-0.03	中证1000
1559	苏垦农发	601952.XSHG	92.8772	-1.19%	16.97	1.63	801010	农林牧渔I	801016	种植业II	3.23	-0.04	中证1000
1560	双良节能	600481.XSHG	51.7398	-0.32%	22.57	2.35	801890	机械设备I	801072	通用机械II	3.23	-0.01	中证1000
1561	怡球资源	601388.XSHG	36.4572	-1.11%	54.76	1.37	801050	有色金属I	801055	工业金属II	3.19	-0.04	中证1000
1562	富春股份	300299.XSHE	33.1233	0.0%	70.33	3.03	801760	传媒I	801752	互联网传媒II	3.19	0.0	中证1000
1563	久其软件	002279.XSHE	39.6879	-0.36%	-3.96	4.15	801750	计算机I	801222	计算机应用II	3.19	-0.01	中证1000
1564	广汇物流	600603.XSHG	61.3581	-1.64%	10.73	1.02	801230	综合I	801231	综合II	3.19	-0.05	中证1000
1565	好想你	002582.XSHE	40.4812	-0.51%	26.55	1.21	801120	食品饮料I	801124	食品加工II	3.19	-0.02	中证1000
1566	安阳钢铁	600569.XSHG	69.5126	0.83%	10.5	0.69	801040	钢铁I	801041	钢铁II	3.19	0.03	中证1000
1567	上海能源	600508.XSHG	66.1287	-0.66%	11.54	0.66	801020	采掘I	801021	煤炭开采II	3.19	-0.02	中证1000
1568	姚记科技	002605.XSHE	64.02600000000001	-1.62%	20.17	4.45	801140	轻工制造I	801142	家用轻工II	3.19	-0.05	中证1000
1569	奥特佳	002239.XSHE	55.4251	-1.13%	-15.29	1.06	801880	汽车I	801093	汽车零部件II	3.19	-0.04	中证1000
1570	拓斯达	300607.XSHE	58.8335	-0.4%	31.61	3.61	801890	机械设备I	801072	通用机械II	3.19	-0.01	中证1000
1571	威华股份	002240.XSHE	38.5447	0.0%	33.37	1.72	801140	轻工制造I	801142	家用轻工II	3.19	0.0	中证1000
1572	银信科技	300231.XSHE	31.787	0.14%	24.87	2.6	801750	计算机I	801222	计算机应用II	3.19	0.0	中证1000
1573	众合科技	000925.XSHE	34.4028	0.8%	49.16	1.45	801890	机械设备I	801076	运输设备II	3.14	0.03	中证1000
1574	兆新股份	002256.XSHE	45.1779	0.83%	-14.24	2.37	801160	公用事业I	801161	电力II	3.14	0.03	中证1000
1575	世运电路	603920.XSHG	62.5158	0.39%	22.42	2.55	801080	电子I	801083	元件II	3.14	0.01	中证1000
1576	广东明珠	600382.XSHG	40.4784	0.45%	9.6	0.7	801230	综合I	801231	综合II	3.14	0.01	中证1000
1577	科达利	002850.XSHE	77.42699999999999	-1.82%	41.84	3.23	801080	电子I	801085	电子制造II	3.14	-0.06	中证1000
1578	贵航股份	600523.XSHG	53.0456	-1.3%	60.29	2.3	801880	汽车I	801093	汽车零部件II	3.14	-0.04	中证1000
1579	巴安水务	300262.XSHE	32.0149	-0.21%	38.32	1.33	801160	公用事业I	801162	环保工程及服务II	3.14	-0.01	中证1000
1580	国恩股份	002768.XSHE	62.3332	-0.61%	17.44	2.78	801030	化工I	801036	塑料II	3.14	-0.02	中证1000
1581	金通灵	300091.XSHE	48.7185	-2.78%	67.75	1.88	801890	机械设备I	801072	通用机械II	3.14	-0.09	中证1000
1582	道氏技术	300409.XSHE	50.9667	-1.81%	-1030.95	2.17	801030	化工I	801033	化学原料II	3.14	-0.06	中证1000
1583	神马股份	600810.XSHG	41.6274	0.55%	8.95	1.24	801030	化工I	801032	化学纤维II	3.14	0.02	中证1000
1584	华夏航空	002928.XSHE	61.696999999999996	0.88%	14.84	2.53	801170	交通运输I	801173	航空运输II	3.14	0.03	中证1000
1585	航天长峰	600855.XSHG	41.595	-0.34%	75.1	3.59	801750	计算机I	801101	计算机设备II	3.14	-0.01	中证1000
1586	宁波海运	600798.XSHG	41.0222	-0.29%	16.65	1.15	801170	交通运输I	801176	航运II	3.1	-0.01	中证1000
1587	华统股份	002840.XSHE	47.158	-0.24%	33.44	3.31	801120	食品饮料I	801124	食品加工II	3.1	-0.01	中证1000
1588	昊华能源	601101.XSHG	63.7199	-0.38%	15.43	0.75	801020	采掘I	801021	煤炭开采II	3.1	-0.01	中证1000
1589	中嘉博创	000889.XSHE	57.2082	-0.94%	28.27	1.56	801770	通信I	801223	通信运营II	3.1	-0.03	中证1000
1590	湖南盐业	600929.XSHG	58.7361	-0.31%	38.48	2.4	801030	化工I	801033	化学原料II	3.1	-0.01	中证1000
1591	加加食品	002650.XSHE	41.1264	0.28%	35.19	1.8	801120	食品饮料I	801124	食品加工II	3.1	0.01	中证1000
1592	长城军工	601606.XSHG	81.0412	-2.23%	130.94	3.7	801740	国防军工I	801743	地面兵装II	3.1	-0.07	中证1000
1593	雅克科技	002409.XSHE	86.0908	0.05%	38.21	1.99	801030	化工I	801034	化学制品II	3.1	0.0	中证1000
1594	天舟文化	300148.XSHE	33.3749	-0.25%	-2.89	1.0	801760	传媒I	801752	互联网传媒II	3.1	-0.01	中证1000
1595	亚太科技	002540.XSHE	51.3294	0.99%	16.25	1.14	801050	有色金属I	801055	工业金属II	3.1	0.03	中证1000
1596	黄河旋风	600172.XSHG	40.2041	0.72%	-14.32	0.89	801890	机械设备I	801072	通用机械II	3.1	0.02	中证1000
1597	七匹狼	002029.XSHE	41.7886	0.0%	12.68	0.71	801130	纺织服装I	801132	服装家纺II	3.1	0.0	中证1000
1598	龙宇燃油	603003.XSHG	33.9057	-1.23%	-255.52	0.88	801050	有色金属I	801055	工业金属II	3.1	-0.04	中证1000
1599	杰克股份	603337.XSHG	84.0169	-1.17%	25.0	3.23	801890	机械设备I	801074	专用设备II	3.1	-0.04	中证1000
1600	川大智胜	002253.XSHE	30.0308	0.6%	61.79	2.22	801750	计算机I	801222	计算机应用II	3.1	0.02	中证1000
1601	北方国际	000065.XSHE	61.6374	-0.75%	9.58	1.34	801720	建筑装饰I	801724	专业工程II	3.1	-0.02	中证1000
1602	中原内配	002448.XSHE	30.4292	-0.4%	14.55	1.13	801880	汽车I	801093	汽车零部件II	3.05	-0.01	中证1000
1603	中贝通信	603220.XSHG	63.8029	5.4%	42.16	4.14	801770	通信I	801102	通信设备II	3.05	0.16	中证1000
1604	粤水电	002060.XSHE	34.8656	0.34%	15.19	1.11	801720	建筑装饰I	801723	基础建设II	3.05	0.01	中证1000
