	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
1429	诺普信	002215.XSHE	52.56	0.0%	17.77	2.29	801030	化工I	801034	化学制品II	2.97	0.0	中证1000
1430	东南网架	002135.XSHE	53.69	0.0%	20.98	1.26	801720	建筑装饰I	801724	专业工程II	2.97	0.0	中证1000
1431	汇鸿集团	600981.XSHG	81.62	0.0%	19.71	1.58	801200	商业贸易I	801202	贸易II	2.97	0.0	中证1000
1432	信雅达	600571.XSHG	39.18	0.0%	138.42	4.13	801750	计算机I	801222	计算机应用II	2.94	0.0	中证1000
1433	天沃科技	002564.XSHE	39.47	0.0%	136.21	1.06	801890	机械设备I	801074	专用设备II	2.94	0.0	中证1000
1434	晨鑫科技	002447.XSHE	45.81	0.0%	-6.54	2.86	801760	传媒I	801752	互联网传媒II	2.94	0.0	中证1000
1435	英洛华	000795.XSHE	64.05	0.0%	46.14	2.88	801050	有色金属I	801051	金属非金属新材料II	2.94	0.0	中证1000
1436	东方精工	002611.XSHE	77.04	0.0%	-2.01	1.76	801880	汽车I	801093	汽车零部件II	2.94	0.0	中证1000
1437	姚记科技	002605.XSHE	67.34	0.0%	21.22	4.68	801140	轻工制造I	801142	家用轻工II	2.94	0.0	中证1000
1438	伟星股份	002003.XSHE	45.48	0.0%	15.8	1.89	801130	纺织服装I	801131	纺织制造II	2.94	0.0	中证1000
1439	江南化工	002226.XSHE	63.57	0.0%	17.28	1.07	801030	化工I	801034	化学制品II	2.94	0.0	中证1000
1440	中国出版	601949.XSHG	105.7	0.0%	14.58	1.67	801760	传媒I	801761	文化传媒II	2.9	0.0	中证1000
1441	亚星锚链	601890.XSHG	52.58	0.0%	87.17	1.77	801740	国防军工I	801744	船舶制造II	2.9	0.0	中证1000
1442	埃斯顿	002747.XSHE	80.82	0.0%	91.98	5.16	801890	机械设备I	801072	通用机械II	2.9	0.0	中证1000
1443	龙马环卫	603686.XSHG	43.15	0.0%	18.24	1.78	801890	机械设备I	801074	专用设备II	2.9	0.0	中证1000
1444	航发科技	600391.XSHG	45.46	0.0%	-18.48	3.2	801740	国防军工I	801742	航空装备II	2.9	0.0	中证1000
1445	煌上煌	002695.XSHE	78.68	0.0%	36.48	3.78	801120	食品饮料I	801124	食品加工II	2.9	0.0	中证1000
1446	合纵科技	300477.XSHE	64.39	0.0%	371.3	3.26	801730	电气设备I	801734	高低压设备II	2.9	0.0	中证1000
1447	中国应急	300527.XSHE	102.89	0.0%	56.22	4.96	801740	国防军工I	801743	地面兵装II	2.9	0.0	中证1000
1448	凯撒文化	002425.XSHE	44.92	0.0%	15.21	1.1	801760	传媒I	801752	互联网传媒II	2.87	0.0	中证1000
1449	宜通世纪	300310.XSHE	44.61	0.0%	-3.26	2.8	801770	通信I	801102	通信设备II	2.87	0.0	中证1000
1450	华力创通	300045.XSHE	51.41	0.0%	46.31	2.71	801750	计算机I	801101	计算机设备II	2.87	0.0	中证1000
1451	金财互联	002530.XSHE	76.67	0.0%	25.89	1.76	801750	计算机I	801222	计算机应用II	2.87	0.0	中证1000
1452	友阿股份	002277.XSHE	43.92	0.0%	15.54	0.64	801200	商业贸易I	801203	一般零售II	2.84	0.0	中证1000
1453	新天然气	603393.XSHG	59.72	0.0%	12.45	2.5	801160	公用事业I	801163	燃气II	2.84	0.0	中证1000
1454	双星新材	002585.XSHE	50.99	0.0%	26.44	0.67	801140	轻工制造I	801141	包装印刷II	2.84	0.0	中证1000
1455	浙江交科	002061.XSHE	78.82	0.0%	11.17	1.06	801720	建筑装饰I	801723	基础建设II	2.84	0.0	中证1000
1456	创意信息	300366.XSHE	51.98	0.0%	-13.77	2.13	801750	计算机I	801222	计算机应用II	2.8	0.0	中证1000
1457	科达利	002850.XSHE	77.22	0.0%	41.72	3.22	801080	电子I	801085	电子制造II	2.8	0.0	中证1000
1458	喜临门	603008.XSHG	58.44	0.0%	-18.84	2.26	801140	轻工制造I	801142	家用轻工II	2.8	0.0	中证1000
1459	利尔化学	002258.XSHE	59.99	0.0%	15.25	1.95	801030	化工I	801034	化学制品II	2.8	0.0	中证1000
1460	北新路桥	002307.XSHE	50.48	0.0%	85.65	2.74	801720	建筑装饰I	801723	基础建设II	2.8	0.0	中证1000
1461	华讯方舟	000687.XSHE	50.72	0.0%	-7.52	5.91	801740	国防军工I	801742	航空装备II	2.8	0.0	中证1000
1462	浙江众成	002522.XSHE	51.63	0.0%	79.14	2.82	801140	轻工制造I	801141	包装印刷II	2.8	0.0	中证1000
1463	思维列控	603508.XSHG	100.82	0.0%	12.66	2.34	801750	计算机I	801222	计算机应用II	2.8	0.0	中证1000
1464	康欣新材	600076.XSHG	43.34	0.0%	9.57	1.06	801140	轻工制造I	801141	包装印刷II	2.8	0.0	中证1000
1465	金字火腿	002515.XSHE	50.48	0.0%	182.48	3.8	801120	食品饮料I	801124	食品加工II	2.8	0.0	中证1000
1466	川能动力	000155.XSHE	50.16	0.0%	9.29	1.42	801160	公用事业I	801161	电力II	2.77	0.0	中证1000
1467	东软载波	300183.XSHE	61.82	0.0%	35.69	2.18	801770	通信I	801102	通信设备II	2.77	0.0	中证1000
1468	慈文传媒	002343.XSHE	36.95	0.0%	-2.96	2.36	801760	传媒I	801761	文化传媒II	2.77	0.0	中证1000
1469	四川美丰	000731.XSHE	30.05	0.0%	26.61	1.06	801030	化工I	801034	化学制品II	2.77	0.0	中证1000
1470	百川能源	600681.XSHG	97.39	0.0%	10.32	2.17	801160	公用事业I	801163	燃气II	2.74	0.0	中证1000
1471	拓斯达	300607.XSHE	59.09	0.0%	31.74	3.63	801890	机械设备I	801072	通用机械II	2.74	0.0	中证1000
1472	钱江摩托	000913.XSHE	48.39	0.0%	16.73	1.73	801880	汽车I	801881	其他交运设备II	2.74	0.0	中证1000
1473	海南瑞泽	002596.XSHE	60.18	0.0%	88.78	1.67	801710	建筑材料I	801713	其他建材II	2.74	0.0	中证1000
1474	东湖高新	600133.XSHG	38.44	0.0%	12.15	0.91	801720	建筑装饰I	801723	基础建设II	2.74	0.0	中证1000
1475	劲胜智能	300083.XSHE	42.21	0.0%	-1.48	1.59	801080	电子I	801085	电子制造II	2.7	0.0	中证1000
1476	金一文化	002721.XSHE	42.32	0.0%	1463.1	0.91	801140	轻工制造I	801142	家用轻工II	2.7	0.0	中证1000
1477	三爱富	600636.XSHG	40.67	0.0%	345.95	1.39	801760	传媒I	801761	文化传媒II	2.7	0.0	中证1000
1478	艾华集团	603989.XSHG	77.34	0.0%	26.59	3.88	801080	电子I	801083	元件II	2.7	0.0	中证1000
1479	康尼机电	603111.XSHG	48.77	0.0%	-2.03	2.55	801890	机械设备I	801076	运输设备II	2.7	0.0	中证1000
1480	乾照光电	300102.XSHE	32.17	0.0%	-145.38	1.14	801080	电子I	801084	光学光电子II	2.7	0.0	中证1000
1481	宏达电子	300726.XSHE	102.23	0.0%	35.81	6.02	801080	电子I	801083	元件II	2.7	0.0	中证1000
1482	中钢国际	000928.XSHE	57.68	0.0%	12.49	1.23	801720	建筑装饰I	801724	专业工程II	2.67	0.0	中证1000
1483	蒙娜丽莎	002918.XSHE	73.12	0.0%	18.35	2.63	801710	建筑材料I	801713	其他建材II	2.67	0.0	中证1000
1484	宁夏建材	600449.XSHG	47.63	0.0%	6.91	0.88	801710	建筑材料I	801711	水泥制造II	2.67	0.0	中证1000
1485	纽威股份	603699.XSHG	97.12	0.0%	21.93	3.83	801890	机械设备I	801072	通用机械II	2.67	0.0	中证1000
1486	风范股份	601700.XSHG	57.91	0.0%	42.46	2.08	801730	电气设备I	801734	高低压设备II	2.67	0.0	中证1000
1487	金通灵	300091.XSHE	47.98	0.0%	66.73	1.85	801890	机械设备I	801072	通用机械II	2.67	0.0	中证1000
1488	岳阳林纸	600963.XSHG	58.15	0.0%	41.56	0.72	801140	轻工制造I	801143	造纸II	2.67	0.0	中证1000
1489	冰轮环境	000811.XSHE	49.75	0.0%	13.03	1.42	801890	机械设备I	801072	通用机械II	2.67	0.0	中证1000
1490	中通客车	000957.XSHE	38.18	0.0%	65.54	1.38	801880	汽车I	801094	汽车整车II	2.67	0.0	中证1000
1491	申达股份	600626.XSHG	48.75	0.0%	12.26	1.33	801880	汽车I	801093	汽车零部件II	2.67	0.0	中证1000
1492	三江购物	601116.XSHG	72.02	0.0%	42.79	2.29	801200	商业贸易I	801203	一般零售II	2.67	0.0	中证1000
1493	新疆天业	600075.XSHG	48.72	0.0%	20.88	1.02	801030	化工I	801033	化学原料II	2.67	0.0	中证1000
1494	罗莱生活	002293.XSHE	71.73	0.0%	13.91	1.85	801130	纺织服装I	801132	服装家纺II	2.64	0.0	中证1000
1495	泰豪科技	600590.XSHG	47.82	0.0%	19.56	1.15	801730	电气设备I	801732	电气自动化设备II	2.64	0.0	中证1000
1496	富安娜	002327.XSHE	57.1	0.0%	11.45	1.76	801130	纺织服装I	801132	服装家纺II	2.64	0.0	中证1000
1497	汉威科技	300007.XSHE	42.37	0.0%	46.02	2.7	801890	机械设备I	801073	仪器仪表II	2.64	0.0	中证1000
1498	天津磁卡	600800.XSHG	35.76	0.0%	56.51	29.04	801750	计算机I	801101	计算机设备II	2.64	0.0	中证1000
1499	云天化	600096.XSHG	72.95	0.0%	41.86	1.52	801030	化工I	801034	化学制品II	2.64	0.0	中证1000
1500	金洲管道	002443.XSHE	34.25	0.0%	14.13	1.47	801040	钢铁I	801041	钢铁II	2.64	0.0	中证1000
1501	电子城	600658.XSHG	47.65	0.0%	19.46	0.76	801180	房地产I	801182	园区开发II	2.64	0.0	中证1000
1502	华致酒行	300755.XSHE	94.24	0.0%	29.7	3.8	801200	商业贸易I	801204	专业零售II	2.64	0.0	中证1000
1503	江山股份	600389.XSHG	55.42	0.0%	14.37	2.81	801030	化工I	801034	化学制品II	2.6	0.0	中证1000
1504	奥佳华	002614.XSHE	57.71	0.0%	17.16	1.77	801110	家用电器I	801111	白色家电II	2.6	0.0	中证1000
1505	强生控股	600662.XSHG	47.3	0.0%	26.69	1.41	801170	交通运输I	801172	公交II	2.6	0.0	中证1000
1506	傲农生物	603363.XSHG	70.38	0.0%	180.98	8.4	801010	农林牧渔I	801014	饲料II	2.6	0.0	中证1000
1507	重庆路桥	600106.XSHG	35.28	0.0%	14.7	0.96	801170	交通运输I	801175	高速公路II	2.6	0.0	中证1000
1508	三力士	002224.XSHE	40.61	0.0%	45.05	1.86	801030	化工I	801037	橡胶II	2.6	0.0	中证1000
1509	中装建设	002822.XSHE	58.18	0.0%	24.29	2.44	801720	建筑装饰I	801722	装修装饰II	2.6	0.0	中证1000
1510	应流股份	603308.XSHG	58.07	0.0%	52.83	1.63	801890	机械设备I	801072	通用机械II	2.6	0.0	中证1000
1511	天润曲轴	002283.XSHE	40.25	0.0%	11.18	0.9	801880	汽车I	801093	汽车零部件II	2.6	0.0	中证1000
1512	强力新材	300429.XSHE	70.28	0.0%	42.65	4.26	801030	化工I	801034	化学制品II	2.6	0.0	中证1000
1513	平治信息	300571.XSHE	57.63	0.0%	23.3	6.95	801770	通信I	801102	通信设备II	2.6	0.0	中证1000
1514	锦富技术	300128.XSHE	39.72	0.0%	-5.0	3.3	801080	电子I	801084	光学光电子II	2.57	0.0	中证1000
1515	兆新股份	002256.XSHE	47.06	0.0%	-14.84	2.47	801160	公用事业I	801161	电力II	2.57	0.0	中证1000
1516	飞天诚信	300386.XSHE	54.81	0.0%	63.95	3.11	801750	计算机I	801101	计算机设备II	2.57	0.0	中证1000
1517	安阳钢铁	600569.XSHG	70.37	0.0%	10.63	0.7	801040	钢铁I	801041	钢铁II	2.57	0.0	中证1000
1518	宜安科技	300328.XSHE	57.21	0.0%	103.76	4.52	801050	有色金属I	801055	工业金属II	2.57	0.0	中证1000
1519	奥特佳	002239.XSHE	57.3	0.0%	-15.8	1.1	801880	汽车I	801093	汽车零部件II	2.57	0.0	中证1000
1520	高伟达	300465.XSHE	39.32	0.0%	28.81	3.19	801750	计算机I	801222	计算机应用II	2.57	0.0	中证1000
1521	海峡股份	002320.XSHE	93.71	0.0%	53.74	2.53	801170	交通运输I	801176	航运II	2.57	0.0	中证1000
1522	威创股份	002308.XSHE	38.33	0.0%	37.71	1.06	801750	计算机I	801101	计算机设备II	2.57	0.0	中证1000
1523	得润电子	002055.XSHE	46.58	0.0%	21.03	1.69	801080	电子I	801085	电子制造II	2.54	0.0	中证1000
1524	合兴包装	002228.XSHE	45.96	0.0%	18.75	1.6	801140	轻工制造I	801141	包装印刷II	2.54	0.0	中证1000
1525	苏垦农发	601952.XSHG	93.57	0.0%	17.09	1.64	801010	农林牧渔I	801016	种植业II	2.54	0.0	中证1000
1526	光电股份	600184.XSHG	54.69	0.0%	92.16	2.33	801740	国防军工I	801743	地面兵装II	2.54	0.0	中证1000
1527	艾格拉斯	002619.XSHE	55.72	0.0%	9.94	0.84	801760	传媒I	801752	互联网传媒II	2.54	0.0	中证1000
1528	苏美达	600710.XSHG	69.0	0.0%	13.34	1.48	801200	商业贸易I	801202	贸易II	2.54	0.0	中证1000
1529	东睦股份	600114.XSHG	38.65	0.0%	23.96	1.59	801050	有色金属I	801051	金属非金属新材料II	2.54	0.0	中证1000
1530	潜能恒信	300191.XSHE	67.58	0.0%	252.06	5.71	801020	采掘I	801024	采掘服务II	2.54	0.0	中证1000
1531	龙大肉食	002726.XSHE	67.87	0.0%	33.36	3.05	801120	食品饮料I	801124	食品加工II	2.5	0.0	中证1000
1532	拓尔思	300229.XSHE	56.02	0.0%	70.77	2.89	801750	计算机I	801222	计算机应用II	2.5	0.0	中证1000
1533	派生科技	300176.XSHE	33.69	0.0%	-12.4	3.08	801790	非银金融I	801191	多元金融II	2.5	0.0	中证1000
1534	国祯环保	300388.XSHE	67.23	0.0%	21.98	2.04	801160	公用事业I	801164	水务II	2.5	0.0	中证1000
1535	威华股份	002240.XSHE	39.29	0.0%	34.02	1.75	801140	轻工制造I	801142	家用轻工II	2.5	0.0	中证1000
1536	南威软件	603636.XSHG	55.78	0.0%	42.06	3.18	801750	计算机I	801222	计算机应用II	2.5	0.0	中证1000
1537	三川智慧	300066.XSHE	45.66	0.0%	34.17	2.69	801890	机械设备I	801073	仪器仪表II	2.47	0.0	中证1000
1538	天汽模	002510.XSHE	33.89	0.0%	16.93	1.26	801880	汽车I	801093	汽车零部件II	2.47	0.0	中证1000
1539	四方股份	601126.XSHG	44.4	0.0%	23.26	1.15	801730	电气设备I	801732	电气自动化设备II	2.47	0.0	中证1000
1540	海兰信	300065.XSHE	44.87	0.0%	40.04	2.53	801740	国防军工I	801744	船舶制造II	2.47	0.0	中证1000
1541	航天通信	600677.XSHG	39.81	0.0%	-23.9	1.27	801740	国防军工I	801741	航天装备II	2.47	0.0	中证1000
1542	梦舟股份	600255.XSHG	26.72	0.0%	-1.96	1.24	801050	有色金属I	801055	工业金属II	2.47	0.0	中证1000
1543	理工环科	002322.XSHE	44.86	0.0%	16.88	1.59	801730	电气设备I	801732	电气自动化设备II	2.47	0.0	中证1000
1544	天喻信息	300205.XSHE	44.9	0.0%	21.83	3.16	801770	通信I	801102	通信设备II	2.47	0.0	中证1000
1545	瑞斯康达	603803.XSHG	53.39	0.0%	37.06	2.11	801770	通信I	801102	通信设备II	2.44	0.0	中证1000
1546	捷顺科技	002609.XSHE	53.25	0.0%	46.35	2.71	801750	计算机I	801222	计算机应用II	2.44	0.0	中证1000
1547	上海能源	600508.XSHG	65.33	0.0%	11.4	0.66	801020	采掘I	801021	煤炭开采II	2.44	0.0	中证1000
1548	西藏城投	600773.XSHG	43.61	0.0%	41.42	1.3	801180	房地产I	801181	房地产开发II	2.44	0.0	中证1000
1549	中化岩土	002542.XSHE	65.9	0.0%	28.86	1.71	801720	建筑装饰I	801724	专业工程II	2.44	0.0	中证1000
1550	长鹰信质	002664.XSHE	55.72	0.0%	19.91	2.37	801740	国防军工I	801742	航空装备II	2.44	0.0	中证1000
1551	天房发展	600322.XSHG	32.18	0.0%	15.72	0.68	801180	房地产I	801181	房地产开发II	2.44	0.0	中证1000
1552	雅克科技	002409.XSHE	89.98	0.0%	39.94	2.08	801030	化工I	801034	化学制品II	2.4	0.0	中证1000
1553	贵航股份	600523.XSHG	49.57	0.0%	56.34	2.15	801880	汽车I	801093	汽车零部件II	2.4	0.0	中证1000
1554	名家汇	300506.XSHE	51.88	0.0%	16.03	2.44	801720	建筑装饰I	801722	装修装饰II	2.4	0.0	中证1000
1555	交运股份	600676.XSHG	43.51	0.0%	20.06	0.75	801880	汽车I	801093	汽车零部件II	2.4	0.0	中证1000
1556	鸿利智汇	300219.XSHE	45.16	0.0%	-5.21	2.39	801080	电子I	801084	光学光电子II	2.4	0.0	中证1000
1557	双良节能	600481.XSHG	51.74	0.0%	22.57	2.35	801890	机械设备I	801072	通用机械II	2.4	0.0	中证1000
1558	银信科技	300231.XSHE	32.18	0.0%	25.18	2.63	801750	计算机I	801222	计算机应用II	2.37	0.0	中证1000
1559	众应互联	002464.XSHE	36.26	0.0%	56.7	2.35	801760	传媒I	801752	互联网传媒II	2.37	0.0	中证1000
1560	金信诺	300252.XSHE	53.5	0.0%	93.54	2.23	801770	通信I	801102	通信设备II	2.37	0.0	中证1000
1561	亚太科技	002540.XSHE	52.35	0.0%	16.57	1.17	801050	有色金属I	801055	工业金属II	2.37	0.0	中证1000
1562	八一钢铁	600581.XSHG	50.43	0.0%	13.88	1.18	801040	钢铁I	801041	钢铁II	2.37	0.0	中证1000
1563	证通电子	002197.XSHE	38.12	0.0%	-14.77	1.59	801750	计算机I	801101	计算机设备II	2.37	0.0	中证1000
1564	欢瑞世纪	000892.XSHE	50.42	0.0%	31.99	1.46	801760	传媒I	801761	文化传媒II	2.37	0.0	中证1000
1565	中国科传	601858.XSHG	84.98	0.0%	18.44	2.31	801760	传媒I	801761	文化传媒II	2.37	0.0	中证1000
1566	登海种业	002041.XSHE	64.68	0.0%	165.59	2.31	801010	农林牧渔I	801016	种植业II	2.37	0.0	中证1000
1567	哈工智能	000584.XSHE	36.55	0.0%	52.17	2.1	801890	机械设备I	801074	专用设备II	2.34	0.0	中证1000
1568	昊华能源	601101.XSHG	63.24	0.0%	15.31	0.74	801020	采掘I	801021	煤炭开采II	2.34	0.0	中证1000
1569	凯撒旅游	000796.XSHE	62.96	0.0%	63.85	2.59	801210	休闲服务I	801214	旅游综合II	2.34	0.0	中证1000
1570	怡球资源	601388.XSHG	36.86	0.0%	55.37	1.39	801050	有色金属I	801055	工业金属II	2.34	0.0	中证1000
1571	中石科技	300684.XSHE	65.53	0.0%	59.99	8.95	801030	化工I	801034	化学制品II	2.34	0.0	中证1000
1572	华软科技	002453.XSHE	32.05	0.0%	148.78	3.48	801030	化工I	801034	化学制品II	2.34	0.0	中证1000
1573	中航电测	300114.XSHE	64.45	0.0%	30.76	4.07	801890	机械设备I	801073	仪器仪表II	2.34	0.0	中证1000
1574	神马股份	600810.XSHG	42.6	0.0%	9.16	1.27	801030	化工I	801032	化学纤维II	2.34	0.0	中证1000
1575	杰克股份	603337.XSHG	85.93	0.0%	25.57	3.31	801890	机械设备I	801074	专用设备II	2.34	0.0	中证1000
1576	昂立教育	600661.XSHG	50.15	0.0%	-19.27	4.67	801760	传媒I	801761	文化传媒II	2.3	0.0	中证1000
1577	国恩股份	002768.XSHE	62.39	0.0%	17.45	2.79	801030	化工I	801036	塑料II	2.3	0.0	中证1000
1578	七匹狼	002029.XSHE	41.86	0.0%	12.7	0.71	801130	纺织服装I	801132	服装家纺II	2.3	0.0	中证1000
1579	西王食品	000639.XSHE	48.14	0.0%	10.21	1.02	801120	食品饮料I	801124	食品加工II	2.3	0.0	中证1000
1580	四川成渝	601107.XSHG	118.04	0.0%	11.2	0.77	801170	交通运输I	801175	高速公路II	2.3	0.0	中证1000
1581	道氏技术	300409.XSHE	49.72	0.0%	-1005.82	2.12	801030	化工I	801033	化学原料II	2.3	0.0	中证1000
1582	航天长峰	600855.XSHG	41.7	0.0%	75.3	3.6	801750	计算机I	801101	计算机设备II	2.3	0.0	中证1000
1583	加加食品	002650.XSHE	41.7	0.0%	35.68	1.83	801120	食品饮料I	801124	食品加工II	2.3	0.0	中证1000
1584	世运电路	603920.XSHG	65.3	0.0%	23.42	2.66	801080	电子I	801083	元件II	2.3	0.0	中证1000
1585	金诚信	603979.XSHG	50.52	0.0%	16.85	1.2	801020	采掘I	801024	采掘服务II	2.3	0.0	中证1000
1586	华夏航空	002928.XSHE	62.84	0.0%	15.12	2.58	801170	交通运输I	801173	航空运输II	2.3	0.0	中证1000
1587	澳洋顺昌	002245.XSHE	36.01	0.0%	36.01	1.77	801170	交通运输I	801178	物流II	2.3	0.0	中证1000
1588	文山电力	600995.XSHG	35.55	0.0%	10.17	1.59	801160	公用事业I	801161	电力II	2.3	0.0	中证1000
1589	阳煤化工	600691.XSHG	49.18	0.0%	-21.15	0.85	801030	化工I	801034	化学制品II	2.27	0.0	中证1000
1590	粤水电	002060.XSHE	35.11	0.0%	15.29	1.12	801720	建筑装饰I	801723	基础建设II	2.27	0.0	中证1000
1591	北方国际	000065.XSHE	61.71	0.0%	9.59	1.34	801720	建筑装饰I	801724	专业工程II	2.27	0.0	中证1000
1592	宁波海运	600798.XSHG	41.5	0.0%	16.84	1.17	801170	交通运输I	801176	航运II	2.27	0.0	中证1000
1593	广东明珠	600382.XSHG	41.02	0.0%	9.73	0.71	801230	综合I	801231	综合II	2.27	0.0	中证1000
1594	中原内配	002448.XSHE	30.79	0.0%	14.73	1.15	801880	汽车I	801093	汽车零部件II	2.27	0.0	中证1000
1595	航新科技	300424.XSHE	36.81	0.0%	62.15	3.64	801740	国防军工I	801742	航空装备II	2.27	0.0	中证1000
1596	好想你	002582.XSHE	41.15	0.0%	26.99	1.23	801120	食品饮料I	801124	食品加工II	2.24	0.0	中证1000
1597	宏川智慧	002930.XSHE	48.5	0.0%	33.87	2.66	801170	交通运输I	801178	物流II	2.24	0.0	中证1000
1598	山东海化	000822.XSHE	40.01	0.0%	11.18	1.16	801030	化工I	801033	化学原料II	2.24	0.0	中证1000
1599	川大智胜	002253.XSHE	30.75	0.0%	63.27	2.27	801750	计算机I	801222	计算机应用II	2.24	0.0	中证1000
1600	辉隆股份	002556.XSHE	40.62	0.0%	45.32	1.71	801030	化工I	801034	化学制品II	2.24	0.0	中证1000
1601	大禹节水	300021.XSHE	41.06	0.0%	32.38	2.84	801010	农林牧渔I	801013	农业综合II	2.24	0.0	中证1000
1602	恒信东方	300081.XSHE	52.76	0.0%	52.87	1.98	801770	通信I	801102	通信设备II	2.24	0.0	中证1000
1603	方大集团	000055.XSHE	51.11	0.0%	2.46	1.01	801720	建筑装饰I	801724	专业工程II	2.24	0.0	中证1000
1604	旭升股份	603305.XSHG	122.98	0.0%	61.54	8.52	801880	汽车I	801093	汽车零部件II	2.24	0.0	中证1000
1605	正海磁材	300224.XSHE	63.24	0.0%	-114.75	2.38	801050	有色金属I	801051	金属非金属新材料II	2.24	0.0	中证1000
1606	黄河旋风	600172.XSHG	40.49	0.0%	-14.42	0.9	801890	机械设备I	801072	通用机械II	2.24	0.0	中证1000
1607	久其软件	002279.XSHE	40.47	0.0%	-4.04	4.23	801750	计算机I	801222	计算机应用II	2.24	0.0	中证1000
1608	隆华科技	300263.XSHE	41.17	0.0%	22.9	1.53	801160	公用事业I	801162	环保工程及服务II	2.24	0.0	中证1000
1609	广汇物流	600603.XSHG	61.23	0.0%	10.71	1.01	801230	综合I	801231	综合II	2.24	0.0	中证1000
1610	大连重工	002204.XSHE	59.29	0.0%	31.26	0.89	801890	机械设备I	801074	专用设备II	2.2	0.0	中证1000
1611	旺能环境	002034.XSHE	60.57	0.0%	15.37	1.52	801160	公用事业I	801162	环保工程及服务II	2.2	0.0	中证1000
1612	龙宇燃油	603003.XSHG	33.2	0.0%	-250.18	0.86	801050	有色金属I	801055	工业金属II	2.2	0.0	中证1000
1613	湖北广电	000665.XSHE	46.54	0.0%	36.54	0.71	801760	传媒I	801761	文化传媒II	2.2	0.0	中证1000
1614	众合科技	000925.XSHE	35.89	0.0%	51.29	1.51	801890	机械设备I	801076	运输设备II	2.2	0.0	中证1000
1615	润建股份	002929.XSHE	57.68	0.0%	27.24	2.09	801770	通信I	801102	通信设备II	2.2	0.0	中证1000
1616	鄂尔多斯	600295.XSHG	119.8	0.0%	8.75	0.98	801020	采掘I	801022	其他采掘II	2.2	0.0	中证1000
1617	富春股份	300299.XSHE	33.76	0.0%	71.69	3.09	801760	传媒I	801752	互联网传媒II	2.2	0.0	中证1000
1618	胜利股份	000407.XSHE	29.75	0.0%	23.25	1.24	801160	公用事业I	801163	燃气II	2.2	0.0	中证1000
1619	华金资本	000532.XSHE	40.57	0.0%	68.67	5.05	801080	电子I	801083	元件II	2.2	0.0	中证1000
1620	勤上股份	002638.XSHE	47.08	0.0%	-3.57	1.2	801760	传媒I	801761	文化传媒II	2.2	0.0	中证1000
1621	长城军工	601606.XSHG	77.71	0.0%	125.56	3.55	801740	国防军工I	801743	地面兵装II	2.2	0.0	中证1000
1622	湖南盐业	600929.XSHG	58.19	0.0%	38.12	2.37	801030	化工I	801033	化学原料II	2.17	0.0	中证1000
1623	同有科技	300302.XSHE	47.99	0.0%	-6247.85	4.12	801750	计算机I	801101	计算机设备II	2.17	0.0	中证1000
1624	奥士康	002913.XSHE	79.33	0.0%	30.51	3.38	801080	电子I	801083	元件II	2.17	0.0	中证1000
1625	汉王科技	002362.XSHE	33.35	0.0%	201.26	3.72	801750	计算机I	801222	计算机应用II	2.17	0.0	中证1000
1626	鹿港文化	601599.XSHG	29.55	0.0%	38.25	1.13	801760	传媒I	801761	文化传媒II	2.17	0.0	中证1000
1627	东珠生态	603359.XSHG	46.14	0.0%	13.88	1.64	801720	建筑装饰I	801725	园林工程II	2.17	0.0	中证1000
1628	新力金融	600318.XSHG	34.09	0.0%	63.53	2.67	801790	非银金融I	801191	多元金融II	2.17	0.0	中证1000
1629	云图控股	002539.XSHE	46.87	0.0%	21.5	1.47	801030	化工I	801034	化学制品II	2.17	0.0	中证1000
1630	城市传媒	600229.XSHG	47.32	0.0%	11.34	1.77	801760	传媒I	801761	文化传媒II	2.17	0.0	中证1000
1631	中珠医疗	600568.XSHG	33.68	0.0%	-1.73	0.84	801180	房地产I	801181	房地产开发II	2.17	0.0	中证1000
1632	建新股份	300107.XSHE	39.12	0.0%	8.8	2.29	801030	化工I	801034	化学制品II	2.17	0.0	中证1000
1633	勘设股份	603458.XSHG	32.99	0.0%	8.77	1.36	801720	建筑装饰I	801723	基础建设II	2.17	0.0	中证1000
1634	设计总院	603357.XSHG	47.0	0.0%	12.67	2.04	801720	建筑装饰I	801723	基础建设II	2.17	0.0	中证1000
1635	世纪鼎利	300050.XSHE	30.46	0.0%	58.84	1.06	801770	通信I	801102	通信设备II	2.17	0.0	中证1000
1636	杭叉集团	603298.XSHG	79.15	0.0%	13.31	1.91	801890	机械设备I	801074	专用设备II	2.17	0.0	中证1000
1637	华统股份	002840.XSHE	46.38	0.0%	32.88	3.25	801120	食品饮料I	801124	食品加工II	2.17	0.0	中证1000
1638	中原环保	000544.XSHE	57.9	0.0%	14.46	1.0	801160	公用事业I	801164	水务II	2.14	0.0	中证1000
1639	青山纸业	600103.XSHG	46.12	0.0%	48.0	1.29	801140	轻工制造I	801143	造纸II	2.14	0.0	中证1000
1640	北京文化	000802.XSHE	59.28	0.0%	14.95	1.15	801760	传媒I	801761	文化传媒II	2.14	0.0	中证1000
1641	利群股份	601366.XSHG	46.47	0.0%	38.62	1.01	801200	商业贸易I	801203	一般零售II	2.14	0.0	中证1000
1642	电科院	300215.XSHE	47.4	0.0%	30.97	2.31	801730	电气设备I	801734	高低压设备II	2.14	0.0	中证1000
